Date,Hour,City,Area,Industrial,Households,Schools,Colleges,Hospitals,Total
2025-08-03,12:00,Bangalore,Jayanagar,131.09,65.42,39.48,34.22,20.13,290.34
2025-08-03,12:00,Bangalore,JP Nagar,196.89,77.87,38.81,46.03,28.5,388.1
2025-08-03,12:00,Bangalore,Basavanagudi,213.86,98.53,23.24,16.46,28.59,380.67
2025-08-03,12:00,Bangalore,Banashankari,212.33,60.62,30.07,31.07,22.2,356.28
2025-08-03,12:00,Bangalore,BTM Layout,197.5,79.42,29.98,30.77,16.26,353.92
2025-08-03,12:00,Bangalore,HSR Layout,199.4,74.99,24.98,13.71,29.06,342.14
2025-08-03,12:00,Bangalore,Bannerghatta Road belt,199.14,67.05,23.2,45.74,26.52,361.66
2025-08-03,12:00,Bangalore,Arekere,162.06,55.25,10.41,35.45,16.38,279.55
2025-08-03,12:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),156.02,92.76,27.49,22.63,12.91,311.81
2025-08-03,12:00,Bangalore,KR Puram,141.9,57.31,35.83,37.77,24.6,297.41
2025-08-03,12:00,Bangalore,CV Raman Nagar,214.08,71.38,33.81,24.82,29.03,373.12
2025-08-03,12:00,Bangalore,Marathahalli,163.41,68.33,17.44,35.05,15.02,299.25
2025-08-03,12:00,Bangalore,Mahadevapura,175.44,63.89,17.81,35.41,28.33,320.89
2025-08-03,12:00,Bangalore,Whitefield,176.75,60.03,19.26,25.73,21.0,302.77
2025-08-03,12:00,Bangalore,Hoodi,186.94,69.12,39.5,31.64,19.89,347.09
2025-08-03,12:00,Bangalore,Kadugodi,180.98,54.95,25.29,32.63,20.38,314.23
2025-08-03,12:00,Bangalore,Varthur,142.06,70.45,31.98,19.75,18.7,282.94
2025-08-03,12:00,Bangalore,Bellandur,140.81,82.3,16.04,43.37,27.18,309.7
2025-08-03,12:00,Bangalore,Sarjapur Road corridor,137.67,70.65,25.48,37.92,25.49,297.21
2025-08-03,12:00,Bangalore,Vijayanagar,143.68,78.35,18.29,20.85,25.82,287.0
2025-08-03,12:00,Bangalore,Basaveshwaranagar,143.92,56.71,35.88,44.94,22.18,303.62
2025-08-03,12:00,Bangalore,Nagarbhavi,217.95,92.59,26.88,42.1,28.67,408.18
2025-08-03,12:00,Bangalore,Chandra Layout,176.59,83.26,37.09,23.58,26.53,347.05
2025-08-03,12:00,Bangalore,Magadi Road,170.83,87.83,39.77,18.38,12.55,329.36
2025-08-03,12:00,Bangalore,Peenya (industrial),223.03,99.17,24.9,24.25,29.3,400.65
2025-08-03,12:00,Bangalore,Electronic City (Phase 1 & 2),267.64,76.93,24.59,38.48,26.46,434.1
2025-08-03,12:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,126.23,73.43,16.06,23.31,25.29,264.32
2025-08-03,12:00,Bangalore,Devanahalli/Airport Road (KIAL),217.48,92.62,23.68,11.76,13.42,358.97
2025-08-03,12:00,Bangalore,Hoskote/Old Madras Road stretch,125.99,52.77,19.72,31.78,26.98,257.24
2025-08-03,12:00,Bangalore,Nelamangala/Tumkur Road belt,126.38,61.2,37.15,32.21,16.15,273.09
2025-08-03,13:00,Bangalore,MG Road,165.71,82.14,21.15,15.89,14.85,299.74
2025-08-03,13:00,Bangalore,Brigade Road,198.77,82.73,36.96,42.69,12.33,373.47
2025-08-03,13:00,Bangalore,Church Street,195.34,76.11,14.08,33.56,12.14,331.23
2025-08-03,13:00,Bangalore,Richmond Town,176.54,77.72,36.98,21.45,15.16,327.86
2025-08-03,13:00,Bangalore,Shivajinagar,151.56,83.76,10.07,44.45,15.35,305.18
2025-08-03,13:00,Bangalore,Vasanth Nagar,192.93,83.91,24.48,14.19,29.94,345.44
2025-08-03,13:00,Bangalore,Ulsoor (Halasuru),149.83,65.77,14.18,28.2,20.64,278.61
2025-08-03,13:00,Bangalore,Indiranagar,211.82,64.06,37.93,12.75,10.9,337.46
2025-08-03,13:00,Bangalore,Koramangala,200.12,89.27,20.87,12.22,23.95,346.43
2025-08-03,13:00,Bangalore,Malleshwaram,190.36,84.19,27.72,23.34,16.71,342.33
2025-08-03,13:00,Bangalore,Rajajinagar,155.75,84.2,11.1,22.45,15.95,289.45
2025-08-03,13:00,Bangalore,Yeshwanthpur,168.7,93.31,34.38,45.23,16.02,357.64
2025-08-03,13:00,Bangalore,Hebbal,128.67,74.36,25.98,23.77,12.61,265.39
2025-08-03,13:00,Bangalore,RT Nagar,165.15,92.55,28.22,10.38,13.23,309.52
2025-08-03,13:00,Bangalore,Sahakara Nagar,175.96,97.19,31.73,29.89,27.87,362.64
2025-08-03,13:00,Bangalore,Yelahanka,204.41,60.49,14.02,34.07,17.9,330.88
2025-08-03,13:00,Bangalore,Jakkur,176.88,56.9,35.72,37.94,21.81,329.25
2025-08-03,13:00,Bangalore,Manyata Tech Park/Nagawara,238.07,78.22,26.9,22.07,17.21,382.47
2025-08-03,13:00,Bangalore,Jayanagar,170.17,77.28,29.61,12.11,18.64,307.81
2025-08-03,13:00,Bangalore,JP Nagar,203.51,82.66,14.3,32.37,29.64,362.48
2025-08-03,13:00,Bangalore,Basavanagudi,127.51,50.4,14.02,15.21,18.23,225.36
2025-08-03,13:00,Bangalore,Banashankari,200.85,62.57,22.84,35.72,18.97,340.96
2025-08-03,13:00,Bangalore,BTM Layout,192.36,72.45,36.59,41.41,24.08,366.89
2025-08-03,13:00,Bangalore,HSR Layout,183.14,64.38,21.25,25.18,15.56,309.5
2025-08-03,13:00,Bangalore,Bannerghatta Road belt,183.67,81.34,21.1,24.7,27.33,338.14
2025-08-03,13:00,Bangalore,Arekere,218.22,58.1,11.37,29.15,24.74,341.58
2025-08-03,13:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),150.44,99.49,16.1,13.89,14.56,294.48
2025-08-03,13:00,Bangalore,KR Puram,204.3,59.52,24.15,36.29,12.31,336.57
2025-08-03,13:00,Bangalore,CV Raman Nagar,129.05,55.01,19.2,35.14,28.76,267.17
2025-08-03,13:00,Bangalore,Marathahalli,143.32,95.11,13.04,45.77,27.85,325.09
2025-08-03,13:00,Bangalore,Mahadevapura,197.36,65.99,24.82,32.35,21.18,341.7
2025-08-03,13:00,Bangalore,Whitefield,195.04,95.46,16.44,19.15,22.91,348.99
2025-08-03,13:00,Bangalore,Hoodi,189.39,97.55,38.46,43.58,28.54,397.53
2025-08-03,13:00,Bangalore,Kadugodi,158.07,75.68,39.89,26.62,16.5,316.75
2025-08-03,13:00,Bangalore,Varthur,123.55,75.21,22.38,30.98,12.05,264.18
2025-08-03,13:00,Bangalore,Bellandur,193.66,73.85,33.2,38.15,16.36,355.21
2025-08-03,13:00,Bangalore,Sarjapur Road corridor,206.92,85.67,23.52,31.99,14.12,362.23
2025-08-03,13:00,Bangalore,Vijayanagar,144.74,59.61,30.29,21.62,13.31,269.57
2025-08-03,13:00,Bangalore,Basaveshwaranagar,134.04,77.4,27.72,32.51,25.91,297.57
2025-08-03,13:00,Bangalore,Nagarbhavi,127.04,99.13,20.03,20.56,27.45,294.22
2025-08-03,13:00,Bangalore,Chandra Layout,133.99,98.55,23.71,37.76,22.98,316.99
2025-08-03,13:00,Bangalore,Magadi Road,172.85,58.88,37.78,32.84,26.53,328.88
2025-08-03,13:00,Bangalore,Peenya (industrial),314.08,50.05,15.05,10.62,27.84,417.64
2025-08-03,13:00,Bangalore,Electronic City (Phase 1 & 2),264.43,91.72,24.29,15.0,16.74,412.19
2025-08-03,13:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,195.45,60.94,34.66,38.39,25.33,354.76
2025-08-03,13:00,Bangalore,Devanahalli/Airport Road (KIAL),161.07,51.03,23.15,33.76,27.01,296.01
2025-08-03,13:00,Bangalore,Hoskote/Old Madras Road stretch,191.44,88.8,37.3,12.4,12.96,342.9
2025-08-03,13:00,Bangalore,Nelamangala/Tumkur Road belt,164.51,83.12,25.68,43.93,10.93,328.16
2025-08-03,14:00,Bangalore,MG Road,148.93,53.05,23.55,33.96,29.03,288.53
2025-08-03,14:00,Bangalore,Brigade Road,132.4,62.15,24.15,24.23,10.56,253.49
2025-08-03,14:00,Bangalore,Church Street,159.34,84.19,19.87,17.11,11.32,291.84
2025-08-03,14:00,Bangalore,Richmond Town,187.61,71.94,23.2,17.29,26.43,326.47
2025-08-03,14:00,Bangalore,Shivajinagar,171.13,54.77,35.31,12.78,23.97,297.96
2025-08-03,14:00,Bangalore,Vasanth Nagar,137.32,58.39,37.56,13.29,13.07,259.63
2025-08-03,14:00,Bangalore,Ulsoor (Halasuru),198.69,82.9,39.2,33.35,14.2,368.33
2025-08-03,14:00,Bangalore,Indiranagar,202.9,74.19,12.52,18.46,29.65,337.71
2025-08-03,14:00,Bangalore,Koramangala,203.57,92.96,24.24,46.77,20.68,388.22
2025-08-03,14:00,Bangalore,Malleshwaram,167.38,57.2,14.52,24.99,22.14,286.23
2025-08-03,14:00,Bangalore,Rajajinagar,164.83,51.41,29.84,14.21,24.22,284.51
2025-08-03,14:00,Bangalore,Yeshwanthpur,150.5,96.53,35.83,46.54,20.03,349.42
2025-08-03,14:00,Bangalore,Hebbal,220.73,95.44,12.02,47.97,21.56,397.72
2025-08-03,14:00,Bangalore,RT Nagar,174.53,99.88,38.22,10.49,10.28,333.41
2025-08-03,14:00,Bangalore,Sahakara Nagar,170.57,65.19,16.2,17.63,21.91,291.5
2025-08-03,14:00,Bangalore,Yelahanka,145.4,85.67,32.37,42.59,24.61,330.64
2025-08-03,14:00,Bangalore,Jakkur,131.24,77.76,24.04,24.62,21.31,278.97
2025-08-03,14:00,Bangalore,Manyata Tech Park/Nagawara,239.97,81.64,22.32,49.61,24.99,418.53
2025-08-03,14:00,Bangalore,Jayanagar,224.79,80.91,22.06,34.05,13.37,375.19
2025-08-03,14:00,Bangalore,JP Nagar,202.79,94.44,28.95,30.23,17.88,374.29
2025-08-03,14:00,Bangalore,Basavanagudi,157.72,62.78,18.19,36.86,20.95,296.5
2025-08-03,14:00,Bangalore,Banashankari,120.21,57.53,14.4,37.58,19.43,249.15
2025-08-03,14:00,Bangalore,BTM Layout,221.46,75.02,24.6,49.02,23.73,393.83
2025-08-03,14:00,Bangalore,HSR Layout,207.07,64.03,17.46,34.47,24.52,347.56
2025-08-03,14:00,Bangalore,Bannerghatta Road belt,148.37,72.52,15.65,29.19,10.69,276.42
2025-08-03,14:00,Bangalore,Arekere,166.67,55.61,30.84,15.05,25.18,293.35
2025-08-03,14:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),190.54,68.6,23.34,37.92,24.1,344.5
2025-08-03,14:00,Bangalore,KR Puram,138.47,59.24,19.74,14.59,17.47,249.51
2025-08-03,14:00,Bangalore,CV Raman Nagar,128.88,65.55,15.33,19.1,15.42,244.27
2025-08-03,14:00,Bangalore,Marathahalli,182.76,93.52,38.0,43.9,10.03,368.2
2025-08-03,14:00,Bangalore,Mahadevapura,184.92,98.45,20.53,30.58,12.25,346.73
2025-08-03,14:00,Bangalore,Whitefield,223.23,92.33,13.36,24.0,15.16,368.08
2025-08-03,14:00,Bangalore,Hoodi,217.07,75.96,28.89,18.16,25.47,365.55
2025-08-03,14:00,Bangalore,Kadugodi,168.16,95.02,22.2,41.08,25.35,351.81
2025-08-03,14:00,Bangalore,Varthur,195.01,74.44,38.75,28.75,29.15,366.11
2025-08-03,14:00,Bangalore,Bellandur,162.3,55.01,30.66,14.65,28.08,290.71
2025-08-03,14:00,Bangalore,Sarjapur Road corridor,213.53,72.44,30.44,46.1,16.51,379.03
2025-08-03,14:00,Bangalore,Vijayanagar,198.9,53.21,18.44,36.06,19.75,326.35
2025-08-03,14:00,Bangalore,Basaveshwaranagar,221.94,89.42,37.28,15.67,25.88,390.19
2025-08-03,14:00,Bangalore,Nagarbhavi,178.18,56.13,30.23,30.31,10.18,305.03
2025-08-03,14:00,Bangalore,Chandra Layout,179.8,85.69,35.17,23.5,11.72,335.88
2025-08-03,14:00,Bangalore,Magadi Road,159.03,51.64,14.61,23.11,16.62,265.01
2025-08-03,14:00,Bangalore,Peenya (industrial),220.79,73.21,12.21,42.52,26.65,375.38
2025-08-03,14:00,Bangalore,Electronic City (Phase 1 & 2),209.04,67.29,38.52,19.67,14.65,349.16
2025-08-03,14:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,212.49,66.49,24.34,24.33,27.53,355.18
2025-08-03,14:00,Bangalore,Devanahalli/Airport Road (KIAL),180.81,98.49,25.35,49.99,19.12,373.76
2025-08-03,14:00,Bangalore,Hoskote/Old Madras Road stretch,120.1,79.82,23.55,12.14,25.21,260.82
2025-08-03,14:00,Bangalore,Nelamangala/Tumkur Road belt,146.72,57.11,31.67,45.06,22.9,303.47
2025-08-03,15:00,Bangalore,MG Road,137.1,63.43,11.13,35.39,24.28,271.33
2025-08-03,15:00,Bangalore,Brigade Road,147.03,54.13,39.75,35.93,26.55,303.39
2025-08-03,15:00,Bangalore,Church Street,188.93,78.78,28.81,12.92,24.55,333.99
2025-08-03,15:00,Bangalore,Richmond Town,223.92,62.13,31.35,49.25,10.78,377.43
2025-08-03,15:00,Bangalore,Shivajinagar,180.58,73.81,35.6,22.14,14.44,326.57
2025-08-03,15:00,Bangalore,Vasanth Nagar,147.84,51.31,10.52,33.23,13.19,256.1
2025-08-03,15:00,Bangalore,Ulsoor (Halasuru),176.94,91.45,17.36,49.27,24.12,359.14
2025-08-03,15:00,Bangalore,Indiranagar,208.28,87.8,16.23,13.23,12.91,338.44
2025-08-03,15:00,Bangalore,Koramangala,194.92,61.53,18.01,34.7,12.17,321.33
2025-08-03,15:00,Bangalore,Malleshwaram,132.87,50.4,11.14,21.65,21.32,237.38
2025-08-03,15:00,Bangalore,Rajajinagar,128.56,55.43,10.05,33.92,18.65,246.6
2025-08-03,15:00,Bangalore,Yeshwanthpur,186.87,56.77,20.98,11.31,16.12,292.06
2025-08-03,15:00,Bangalore,Hebbal,191.03,61.19,35.99,41.57,18.23,348.0
2025-08-03,15:00,Bangalore,RT Nagar,162.82,86.68,34.6,39.6,21.56,345.26
2025-08-03,15:00,Bangalore,Sahakara Nagar,190.04,74.03,23.12,19.91,11.62,318.71
2025-08-03,15:00,Bangalore,Yelahanka,213.01,96.84,17.52,34.69,18.22,380.29
2025-08-03,15:00,Bangalore,Jakkur,222.04,66.19,33.15,17.65,27.94,366.97
2025-08-03,15:00,Bangalore,Manyata Tech Park/Nagawara,231.48,95.82,28.19,47.22,16.18,418.89
2025-08-03,15:00,Bangalore,Jayanagar,140.17,52.65,29.52,31.02,28.32,281.67
2025-08-03,15:00,Bangalore,JP Nagar,173.39,83.03,22.83,46.66,21.9,347.81
2025-08-03,15:00,Bangalore,Basavanagudi,204.02,98.26,10.66,39.65,27.23,379.82
2025-08-03,15:00,Bangalore,Banashankari,140.36,91.02,26.37,22.24,13.03,293.03
2025-08-03,15:00,Bangalore,BTM Layout,185.71,93.36,17.74,31.5,19.82,348.13
2025-08-03,15:00,Bangalore,HSR Layout,175.86,90.09,20.4,46.67,29.92,362.94
2025-08-03,15:00,Bangalore,Bannerghatta Road belt,204.81,55.12,39.14,23.33,25.4,347.81
2025-08-03,15:00,Bangalore,Arekere,127.36,71.96,26.05,19.09,14.88,259.35
2025-08-03,15:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),181.16,91.99,24.37,46.78,14.06,358.36
2025-08-03,15:00,Bangalore,KR Puram,220.91,61.97,16.22,19.49,12.94,331.53
2025-08-03,15:00,Bangalore,CV Raman Nagar,142.58,58.16,39.89,35.62,19.82,296.07
2025-08-03,15:00,Bangalore,Marathahalli,185.83,64.39,29.83,40.85,15.98,336.88
2025-08-03,15:00,Bangalore,Mahadevapura,185.76,75.4,38.33,37.18,28.21,364.89
2025-08-03,15:00,Bangalore,Whitefield,205.12,96.32,32.78,47.7,27.04,408.95
2025-08-03,15:00,Bangalore,Hoodi,211.89,77.15,11.44,20.54,16.74,337.77
2025-08-03,15:00,Bangalore,Kadugodi,133.27,72.31,36.82,19.81,28.33,290.55
2025-08-03,15:00,Bangalore,Varthur,165.59,66.46,18.73,32.4,17.22,300.39
2025-08-03,15:00,Bangalore,Bellandur,191.62,94.39,16.11,35.01,21.33,358.47
2025-08-03,15:00,Bangalore,Sarjapur Road corridor,182.97,99.34,24.05,45.12,15.83,367.3
2025-08-03,15:00,Bangalore,Vijayanagar,140.83,90.68,34.72,24.96,18.29,309.47
2025-08-03,15:00,Bangalore,Basaveshwaranagar,152.28,88.88,28.29,26.49,26.39,322.32
2025-08-03,15:00,Bangalore,Nagarbhavi,168.68,85.54,19.76,17.6,13.1,304.68
2025-08-03,15:00,Bangalore,Chandra Layout,164.37,76.08,10.26,17.37,29.91,297.99
2025-08-03,15:00,Bangalore,Magadi Road,147.19,61.85,23.66,18.73,15.55,266.98
2025-08-03,15:00,Bangalore,Peenya (industrial),326.17,57.82,25.07,21.3,23.18,453.53
2025-08-03,15:00,Bangalore,Electronic City (Phase 1 & 2),313.49,51.88,25.16,10.6,10.45,411.59
2025-08-03,15:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,217.69,89.3,16.28,36.32,17.87,377.46
2025-08-03,15:00,Bangalore,Devanahalli/Airport Road (KIAL),173.93,79.31,24.12,11.42,13.25,302.03
2025-08-03,15:00,Bangalore,Hoskote/Old Madras Road stretch,126.36,95.13,35.3,44.98,27.37,329.14
2025-08-03,15:00,Bangalore,Nelamangala/Tumkur Road belt,186.22,79.47,13.26,30.14,23.37,332.46
2025-08-03,16:00,Bangalore,MG Road,150.95,93.79,36.07,40.19,16.0,336.99
2025-08-03,16:00,Bangalore,Brigade Road,121.1,50.16,37.89,10.49,14.93,234.57
2025-08-03,16:00,Bangalore,Church Street,184.72,99.54,24.92,38.19,26.3,373.67
2025-08-03,16:00,Bangalore,Richmond Town,188.26,61.16,33.49,33.32,26.56,342.79
2025-08-03,16:00,Bangalore,Shivajinagar,197.19,78.24,31.44,36.06,29.66,372.6
2025-08-03,16:00,Bangalore,Vasanth Nagar,172.49,51.44,22.65,46.5,18.54,311.62
2025-08-03,16:00,Bangalore,Ulsoor (Halasuru),221.35,61.28,34.4,17.32,27.63,361.98
2025-08-03,16:00,Bangalore,Indiranagar,224.4,70.18,25.87,16.01,18.69,355.15
2025-08-03,16:00,Bangalore,Koramangala,181.09,73.72,26.52,18.28,28.78,328.39
2025-08-03,16:00,Bangalore,Malleshwaram,200.64,95.18,32.25,49.44,28.66,406.17
2025-08-03,16:00,Bangalore,Rajajinagar,129.62,52.73,23.22,37.7,13.81,257.07
2025-08-03,16:00,Bangalore,Yeshwanthpur,166.0,70.55,20.5,34.21,22.45,313.71
2025-08-03,16:00,Bangalore,Hebbal,219.64,59.15,39.15,39.45,22.13,379.53
2025-08-03,16:00,Bangalore,RT Nagar,216.2,82.66,20.95,28.8,17.35,365.97
2025-08-03,16:00,Bangalore,Sahakara Nagar,163.45,61.08,10.75,19.25,12.42,266.95
2025-08-03,16:00,Bangalore,Yelahanka,223.57,73.67,13.59,44.78,20.45,376.06
2025-08-03,16:00,Bangalore,Jakkur,189.25,83.49,30.5,12.54,16.49,332.28
2025-08-03,16:00,Bangalore,Manyata Tech Park/Nagawara,235.08,59.05,21.69,20.85,10.08,346.75
2025-08-03,16:00,Bangalore,Jayanagar,124.4,81.65,20.72,10.29,25.11,262.17
2025-08-03,16:00,Bangalore,JP Nagar,136.66,61.62,36.88,28.46,24.2,287.83
2025-08-03,16:00,Bangalore,Basavanagudi,120.13,77.46,29.65,26.28,16.21,269.73
2025-08-03,16:00,Bangalore,Banashankari,194.07,90.97,36.47,40.18,27.57,389.26
2025-08-03,16:00,Bangalore,BTM Layout,190.29,92.28,34.29,31.45,20.25,368.57
2025-08-03,16:00,Bangalore,HSR Layout,164.09,64.75,33.68,38.99,24.2,325.7
2025-08-03,16:00,Bangalore,Bannerghatta Road belt,132.46,74.5,18.76,24.86,28.52,279.1
2025-08-03,16:00,Bangalore,Arekere,155.19,67.92,36.36,37.6,20.16,317.23
2025-08-03,16:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),185.21,97.96,33.8,33.48,28.15,378.6
2025-08-03,16:00,Bangalore,KR Puram,182.65,88.01,12.51,16.35,29.53,329.05
2025-08-03,16:00,Bangalore,CV Raman Nagar,143.38,74.18,38.87,44.08,10.91,311.42
2025-08-03,16:00,Bangalore,Marathahalli,131.2,53.85,32.08,46.25,21.15,284.53
2025-08-03,16:00,Bangalore,Mahadevapura,178.59,96.58,37.94,23.89,20.59,357.6
2025-08-03,16:00,Bangalore,Whitefield,212.43,55.63,10.91,17.31,13.34,309.62
2025-08-03,16:00,Bangalore,Hoodi,182.51,51.77,23.44,20.32,27.71,305.76
2025-08-03,16:00,Bangalore,Kadugodi,155.46,93.98,30.3,15.69,13.5,308.94
2025-08-03,16:00,Bangalore,Varthur,222.47,83.75,13.14,16.95,10.22,346.53
2025-08-03,16:00,Bangalore,Bellandur,126.52,68.37,12.46,48.59,14.39,270.33
2025-08-03,16:00,Bangalore,Sarjapur Road corridor,146.0,99.14,27.31,35.58,19.55,327.57
2025-08-03,16:00,Bangalore,Vijayanagar,167.86,70.18,10.66,17.75,18.58,285.02
2025-08-03,16:00,Bangalore,Basaveshwaranagar,188.3,95.73,25.52,12.5,12.89,334.95
2025-08-03,16:00,Bangalore,Nagarbhavi,219.99,79.8,23.96,27.74,20.65,372.15
2025-08-03,16:00,Bangalore,Chandra Layout,171.18,81.69,34.27,35.21,28.65,351.0
2025-08-03,16:00,Bangalore,Magadi Road,138.57,72.01,39.26,19.25,17.3,286.39
2025-08-03,16:00,Bangalore,Peenya (industrial),286.69,65.03,33.32,46.26,25.88,457.18
2025-08-03,16:00,Bangalore,Electronic City (Phase 1 & 2),246.54,89.92,29.03,31.43,19.35,416.27
2025-08-03,16:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,145.16,93.5,20.54,27.74,11.61,298.55
2025-08-03,16:00,Bangalore,Devanahalli/Airport Road (KIAL),190.64,98.38,28.96,22.96,11.75,352.69
2025-08-03,16:00,Bangalore,Hoskote/Old Madras Road stretch,165.15,93.21,38.23,37.22,17.99,351.81
2025-08-03,16:00,Bangalore,Nelamangala/Tumkur Road belt,202.59,51.38,31.52,35.13,28.5,349.11
2025-08-03,17:00,Bangalore,MG Road,129.67,67.8,34.87,40.29,15.26,287.89
2025-08-03,17:00,Bangalore,Brigade Road,158.53,79.02,21.78,35.5,17.63,312.46
2025-08-03,17:00,Bangalore,Church Street,219.34,67.65,33.96,19.35,27.6,367.89
2025-08-03,17:00,Bangalore,Richmond Town,223.43,92.06,20.39,40.19,18.39,394.46
2025-08-03,17:00,Bangalore,Shivajinagar,168.54,88.1,34.93,42.59,20.11,354.26
2025-08-03,17:00,Bangalore,Vasanth Nagar,218.86,93.94,23.49,20.81,29.44,386.55
2025-08-03,17:00,Bangalore,Ulsoor (Halasuru),134.75,79.89,28.26,10.86,19.75,273.5
2025-08-03,17:00,Bangalore,Indiranagar,203.68,80.74,29.56,45.44,17.01,376.44
2025-08-03,17:00,Bangalore,Koramangala,222.47,59.55,37.7,15.22,17.97,352.91
2025-08-03,17:00,Bangalore,Malleshwaram,209.94,92.18,39.21,36.48,21.81,399.62
2025-08-03,17:00,Bangalore,Rajajinagar,121.96,94.81,12.35,21.37,19.8,270.29
2025-08-03,17:00,Bangalore,Yeshwanthpur,131.98,75.55,11.82,25.56,27.03,271.94
2025-08-03,17:00,Bangalore,Hebbal,121.23,73.9,10.41,43.12,21.91,270.57
2025-08-03,17:00,Bangalore,RT Nagar,184.7,58.95,28.84,13.73,25.32,311.54
2025-08-03,17:00,Bangalore,Sahakara Nagar,166.38,67.32,36.8,28.38,27.97,326.84
2025-08-03,17:00,Bangalore,Yelahanka,217.42,56.87,22.15,13.0,29.35,338.8
2025-08-03,17:00,Bangalore,Jakkur,167.5,95.52,37.34,28.41,27.64,356.41
2025-08-03,17:00,Bangalore,Manyata Tech Park/Nagawara,324.37,62.64,19.92,12.26,11.2,430.39
2025-08-03,17:00,Bangalore,Jayanagar,218.72,81.78,22.33,37.81,28.6,389.24
2025-08-03,17:00,Bangalore,JP Nagar,162.6,54.05,11.63,28.07,18.44,274.79
2025-08-03,17:00,Bangalore,Basavanagudi,140.43,82.29,23.13,38.2,29.79,313.83
2025-08-03,17:00,Bangalore,Banashankari,170.58,98.78,11.88,36.56,17.45,335.24
2025-08-03,17:00,Bangalore,BTM Layout,210.87,73.27,18.49,33.72,10.53,346.88
2025-08-03,17:00,Bangalore,HSR Layout,201.38,76.14,28.28,27.25,26.93,359.99
2025-08-03,17:00,Bangalore,Bannerghatta Road belt,126.64,66.79,14.53,42.46,25.0,275.41
2025-08-03,17:00,Bangalore,Arekere,214.65,70.78,36.77,17.91,14.76,354.87
2025-08-03,17:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),121.63,93.49,31.03,19.24,29.6,295.0
2025-08-03,17:00,Bangalore,KR Puram,224.74,50.99,21.85,23.19,11.29,332.07
2025-08-03,17:00,Bangalore,CV Raman Nagar,209.29,77.88,15.51,29.73,13.84,346.24
2025-08-03,17:00,Bangalore,Marathahalli,208.42,88.33,34.46,40.74,10.04,382.0
2025-08-03,17:00,Bangalore,Mahadevapura,169.78,96.88,39.46,21.02,28.23,355.37
2025-08-03,17:00,Bangalore,Whitefield,214.57,85.42,36.08,35.57,18.21,389.84
2025-08-03,17:00,Bangalore,Hoodi,138.04,88.03,18.91,13.93,28.86,287.76
2025-08-03,17:00,Bangalore,Kadugodi,180.39,56.77,22.32,43.99,27.96,331.43
2025-08-03,17:00,Bangalore,Varthur,178.11,67.3,18.27,34.49,22.65,320.82
2025-08-03,17:00,Bangalore,Bellandur,134.32,94.0,12.53,15.1,24.31,280.24
2025-08-03,17:00,Bangalore,Sarjapur Road corridor,143.91,57.21,38.45,27.96,16.66,284.18
2025-08-03,17:00,Bangalore,Vijayanagar,140.0,74.82,27.69,39.35,28.43,310.29
2025-08-03,17:00,Bangalore,Basaveshwaranagar,145.85,88.98,34.97,45.03,23.93,338.77
2025-08-03,17:00,Bangalore,Nagarbhavi,148.63,64.84,19.95,17.31,22.87,273.6
2025-08-03,17:00,Bangalore,Chandra Layout,192.29,70.29,34.68,25.08,13.38,335.72
2025-08-03,17:00,Bangalore,Magadi Road,179.5,54.46,35.67,27.25,28.45,325.34
2025-08-03,17:00,Bangalore,Peenya (industrial),276.36,79.15,22.02,44.62,25.89,448.04
2025-08-03,17:00,Bangalore,Electronic City (Phase 1 & 2),313.33,96.83,31.2,23.18,20.02,484.57
2025-08-03,17:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,198.96,54.35,10.99,23.86,11.69,299.85
2025-08-03,17:00,Bangalore,Devanahalli/Airport Road (KIAL),216.86,68.45,31.16,16.27,18.29,351.03
2025-08-03,17:00,Bangalore,Hoskote/Old Madras Road stretch,134.09,54.3,20.42,31.89,10.4,251.1
2025-08-03,17:00,Bangalore,Nelamangala/Tumkur Road belt,128.78,79.78,32.96,42.57,20.35,304.42
2025-08-03,18:00,Bangalore,MG Road,176.29,189.88,37.33,14.17,24.56,442.22
2025-08-03,18:00,Bangalore,Brigade Road,174.85,165.81,29.62,40.84,11.1,422.23
2025-08-03,18:00,Bangalore,Church Street,203.34,189.06,19.67,44.99,14.79,471.85
2025-08-03,18:00,Bangalore,Richmond Town,133.36,155.45,35.73,33.78,21.39,379.7
2025-08-03,18:00,Bangalore,Shivajinagar,216.26,168.56,33.15,21.37,21.71,461.04
2025-08-03,18:00,Bangalore,Vasanth Nagar,185.29,112.83,34.61,19.6,18.33,370.67
