Date,Hour,City,Area,Industrial,Households,Schools,Colleges,Hospitals,Total
2025-01-03,04:00,Bangalore,Bellandur,69.59,28.93,2.86,3.76,25.42,130.56
2025-01-03,04:00,Bangalore,Sarjapur Road corridor,88.38,43.9,3.2,1.28,13.94,150.7
2025-01-03,04:00,Bangalore,Vijayanagar,60.86,42.93,2.62,1.08,14.9,122.39
2025-01-03,04:00,Bangalore,Basaveshwaranagar,66.66,48.9,2.01,1.34,24.85,143.76
2025-01-03,04:00,Bangalore,Nagarbhavi,51.66,56.69,1.14,2.41,17.94,129.84
2025-01-03,04:00,Bangalore,Chandra Layout,55.75,37.08,2.44,1.18,14.47,110.92
2025-01-03,04:00,Bangalore,Magadi Road,54.59,34.33,3.85,1.72,17.17,111.65
2025-01-03,04:00,Bangalore,Peenya (industrial),86.77,43.23,1.91,1.02,22.18,155.1
2025-01-03,04:00,Bangalore,Electronic City (Phase 1 & 2),107.75,46.65,1.28,4.35,19.2,179.23
2025-01-03,04:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,85.04,28.43,3.83,3.09,15.87,136.26
2025-01-03,04:00,Bangalore,Devanahalli/Airport Road (KIAL),85.09,32.47,1.07,3.68,17.71,140.02
2025-01-03,04:00,Bangalore,Hoskote/Old Madras Road stretch,62.23,40.78,3.51,4.19,15.19,125.91
2025-01-03,04:00,Bangalore,Nelamangala/Tumkur Road belt,52.66,43.13,2.95,3.65,18.57,120.96
2025-01-03,05:00,Bangalore,MG Road,87.85,32.25,1.19,4.93,16.33,142.55
2025-01-03,05:00,Bangalore,Brigade Road,81.94,32.97,1.94,2.57,17.28,136.7
2025-01-03,05:00,Bangalore,Church Street,65.12,28.85,1.34,2.09,17.25,114.66
2025-01-03,05:00,Bangalore,Richmond Town,49.72,31.34,3.68,3.91,10.77,99.42
2025-01-03,05:00,Bangalore,Shivajinagar,64.31,38.81,1.1,2.61,23.0,129.82
2025-01-03,05:00,Bangalore,Vasanth Nagar,88.4,54.35,2.95,1.95,21.14,168.8
2025-01-03,05:00,Bangalore,Ulsoor (Halasuru),69.27,30.2,2.22,3.83,16.42,121.93
2025-01-03,05:00,Bangalore,Indiranagar,88.95,42.99,2.47,2.73,20.52,157.66
2025-01-03,05:00,Bangalore,Koramangala,74.72,38.8,1.5,3.22,26.14,144.37
2025-01-03,05:00,Bangalore,Malleshwaram,49.55,49.8,2.02,4.38,21.66,127.41
2025-01-03,05:00,Bangalore,Rajajinagar,67.36,37.17,1.96,3.05,26.11,135.66
2025-01-03,05:00,Bangalore,Yeshwanthpur,59.56,48.67,3.4,2.86,24.74,139.22
2025-01-03,05:00,Bangalore,Hebbal,66.98,42.56,3.81,3.11,10.5,126.96
2025-01-03,05:00,Bangalore,RT Nagar,86.44,46.7,1.65,4.63,18.33,157.75
2025-01-03,05:00,Bangalore,Sahakara Nagar,65.06,65.75,3.33,2.17,18.99,155.3
2025-01-03,05:00,Bangalore,Yelahanka,85.03,48.57,1.49,2.94,29.5,167.53
2025-01-03,05:00,Bangalore,Jakkur,72.0,43.39,1.96,1.07,15.15,133.58
2025-01-03,05:00,Bangalore,Manyata Tech Park/Nagawara,99.83,32.94,1.22,2.31,25.19,161.49
2025-01-03,05:00,Bangalore,Jayanagar,86.57,42.5,2.72,1.36,23.15,156.3
2025-01-03,05:00,Bangalore,JP Nagar,60.96,35.59,1.42,4.88,10.26,113.11
2025-01-03,05:00,Bangalore,Basavanagudi,57.5,45.44,2.25,4.93,15.62,125.74
2025-01-03,05:00,Bangalore,Banashankari,64.26,29.48,3.17,1.21,27.57,125.7
2025-01-03,05:00,Bangalore,BTM Layout,82.59,57.6,1.26,3.67,26.26,171.38
2025-01-03,05:00,Bangalore,HSR Layout,74.8,35.64,3.38,4.65,14.2,132.68
2025-01-03,05:00,Bangalore,Bannerghatta Road belt,67.82,39.89,3.34,1.49,11.33,123.88
2025-01-03,05:00,Bangalore,Arekere,67.14,39.65,3.95,4.01,11.32,126.08
2025-01-03,05:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),88.93,64.65,3.85,2.82,23.89,184.14
2025-01-03,05:00,Bangalore,KR Puram,48.86,53.07,2.39,2.04,10.86,117.22
2025-01-03,05:00,Bangalore,CV Raman Nagar,77.44,62.54,1.97,1.03,10.8,153.78
2025-01-03,05:00,Bangalore,Marathahalli,67.64,28.75,3.61,2.89,13.14,116.03
2025-01-03,05:00,Bangalore,Mahadevapura,70.32,28.46,1.35,1.46,13.89,115.47
2025-01-03,05:00,Bangalore,Whitefield,71.04,33.29,2.01,2.13,13.32,121.8
2025-01-03,05:00,Bangalore,Hoodi,58.13,35.65,1.69,3.81,13.02,112.31
2025-01-03,05:00,Bangalore,Kadugodi,74.54,40.19,2.78,2.17,10.72,130.4
2025-01-03,05:00,Bangalore,Varthur,51.9,36.65,2.42,3.11,20.9,114.97
2025-01-03,05:00,Bangalore,Bellandur,55.99,34.93,2.86,3.11,19.77,116.66
2025-01-03,05:00,Bangalore,Sarjapur Road corridor,55.94,38.33,2.37,4.43,24.62,125.68
2025-01-03,05:00,Bangalore,Vijayanagar,52.54,37.28,2.96,2.62,25.51,120.9
2025-01-03,05:00,Bangalore,Basaveshwaranagar,60.86,54.4,2.78,1.76,28.37,148.17
2025-01-03,05:00,Bangalore,Nagarbhavi,63.59,63.77,3.88,2.11,20.45,153.8
2025-01-03,05:00,Bangalore,Chandra Layout,65.66,43.64,3.95,2.15,14.9,130.29
2025-01-03,05:00,Bangalore,Magadi Road,64.12,50.77,3.43,3.92,21.09,143.34
2025-01-03,05:00,Bangalore,Peenya (industrial),108.0,31.4,1.77,4.17,22.54,167.87
2025-01-03,05:00,Bangalore,Electronic City (Phase 1 & 2),86.98,32.83,1.71,4.24,22.23,147.98
2025-01-03,05:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,116.01,40.68,2.6,1.41,11.27,171.96
2025-01-03,05:00,Bangalore,Devanahalli/Airport Road (KIAL),49.84,35.27,3.79,2.0,26.01,116.91
2025-01-03,05:00,Bangalore,Hoskote/Old Madras Road stretch,77.07,35.81,3.14,4.48,26.71,147.21
2025-01-03,05:00,Bangalore,Nelamangala/Tumkur Road belt,70.49,52.59,3.32,3.61,12.09,142.09
2025-01-03,06:00,Bangalore,MG Road,126.07,79.21,19.15,20.56,15.87,260.87
2025-01-03,06:00,Bangalore,Brigade Road,129.3,55.89,7.77,14.97,15.11,223.05
2025-01-03,06:00,Bangalore,Church Street,103.56,88.73,17.86,6.22,23.15,239.52
2025-01-03,06:00,Bangalore,Richmond Town,99.95,81.31,8.26,14.57,19.32,223.42
2025-01-03,06:00,Bangalore,Shivajinagar,82.77,57.09,17.81,8.18,19.01,184.86
2025-01-03,06:00,Bangalore,Vasanth Nagar,148.2,122.6,18.63,24.81,22.01,336.25
2025-01-03,06:00,Bangalore,Ulsoor (Halasuru),128.86,103.63,6.18,19.06,27.59,285.32
2025-01-03,06:00,Bangalore,Indiranagar,91.36,101.81,13.28,8.03,20.67,235.14
2025-01-03,06:00,Bangalore,Koramangala,145.25,100.79,8.46,6.2,19.81,280.5
2025-01-03,06:00,Bangalore,Malleshwaram,145.77,97.5,14.43,19.27,17.63,294.59
2025-01-03,06:00,Bangalore,Rajajinagar,136.67,67.86,13.83,13.53,28.6,260.49
2025-01-03,06:00,Bangalore,Yeshwanthpur,102.27,77.8,10.66,19.65,26.99,237.36
2025-01-03,06:00,Bangalore,Hebbal,142.42,86.28,6.16,18.21,23.95,277.02
2025-01-03,06:00,Bangalore,RT Nagar,111.56,106.91,19.24,8.62,17.58,263.91
2025-01-03,06:00,Bangalore,Sahakara Nagar,106.64,105.06,9.39,23.21,17.86,262.15
2025-01-03,06:00,Bangalore,Yelahanka,84.59,79.48,19.34,5.37,22.74,211.52
2025-01-03,06:00,Bangalore,Jakkur,140.35,89.45,9.39,7.37,27.46,274.02
2025-01-03,06:00,Bangalore,Manyata Tech Park/Nagawara,122.14,63.51,7.3,24.39,22.15,239.49
2025-01-03,06:00,Bangalore,Jayanagar,111.88,107.39,13.53,15.95,22.41,271.15
2025-01-03,06:00,Bangalore,JP Nagar,96.05,114.86,10.26,17.51,21.14,259.82
2025-01-03,06:00,Bangalore,Basavanagudi,83.52,69.96,14.36,13.85,24.95,206.64
2025-01-03,06:00,Bangalore,Banashankari,109.43,79.85,7.63,13.54,20.9,231.35
2025-01-03,06:00,Bangalore,BTM Layout,124.58,114.43,8.84,21.05,18.12,287.02
2025-01-03,06:00,Bangalore,HSR Layout,131.15,118.09,5.17,17.57,20.19,292.17
2025-01-03,06:00,Bangalore,Bannerghatta Road belt,101.54,91.0,5.52,9.33,24.93,232.32
2025-01-03,06:00,Bangalore,Arekere,102.99,109.68,19.29,16.22,19.24,267.44
2025-01-03,06:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),86.86,66.63,8.66,16.91,26.0,205.05
2025-01-03,06:00,Bangalore,KR Puram,137.3,100.74,18.68,24.5,14.23,295.45
2025-01-03,06:00,Bangalore,CV Raman Nagar,134.21,82.75,16.47,11.27,14.34,259.04
2025-01-03,06:00,Bangalore,Marathahalli,96.24,70.07,11.46,20.77,22.31,220.85
2025-01-03,06:00,Bangalore,Mahadevapura,91.27,73.48,11.14,22.52,11.38,209.79
2025-01-03,06:00,Bangalore,Whitefield,99.1,106.32,15.25,15.65,28.3,264.62
2025-01-03,06:00,Bangalore,Hoodi,120.39,83.61,16.72,11.66,11.26,243.64
2025-01-03,06:00,Bangalore,Kadugodi,118.5,80.64,9.73,9.26,24.08,242.2
2025-01-03,06:00,Bangalore,Varthur,81.6,100.62,18.63,17.91,29.43,248.19
2025-01-03,06:00,Bangalore,Bellandur,111.13,100.09,9.68,9.37,27.36,257.62
2025-01-03,06:00,Bangalore,Sarjapur Road corridor,140.08,99.7,9.67,13.57,22.88,285.9
2025-01-03,06:00,Bangalore,Vijayanagar,110.34,92.13,17.31,17.84,18.82,256.43
2025-01-03,06:00,Bangalore,Basaveshwaranagar,125.28,105.92,17.0,11.54,16.45,276.19
2025-01-03,06:00,Bangalore,Nagarbhavi,118.62,107.47,10.95,19.33,13.31,269.68
2025-01-03,06:00,Bangalore,Chandra Layout,149.34,82.56,19.56,19.56,22.45,293.47
2025-01-03,06:00,Bangalore,Magadi Road,116.56,62.32,9.53,8.94,27.23,224.58
2025-01-03,06:00,Bangalore,Peenya (industrial),168.97,68.27,10.14,21.65,26.02,295.04
2025-01-03,06:00,Bangalore,Electronic City (Phase 1 & 2),191.68,74.72,12.16,16.02,14.96,309.53
2025-01-03,06:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,184.88,89.66,12.51,8.33,21.95,317.33
2025-01-03,06:00,Bangalore,Devanahalli/Airport Road (KIAL),84.2,66.64,17.57,19.48,24.41,212.29
2025-01-03,06:00,Bangalore,Hoskote/Old Madras Road stretch,99.22,55.06,6.63,23.96,15.51,200.38
2025-01-03,06:00,Bangalore,Nelamangala/Tumkur Road belt,113.41,66.6,16.57,13.63,21.48,231.68
2025-01-03,07:00,Bangalore,MG Road,91.97,99.77,5.08,7.34,11.74,215.91
2025-01-03,07:00,Bangalore,Brigade Road,120.75,83.96,17.51,16.51,21.9,260.62
2025-01-03,07:00,Bangalore,Church Street,96.06,73.8,13.2,17.01,26.38,226.46
2025-01-03,07:00,Bangalore,Richmond Town,96.73,69.01,5.58,5.58,10.96,187.85
2025-01-03,07:00,Bangalore,Shivajinagar,101.59,55.28,10.1,6.94,15.08,188.98
2025-01-03,07:00,Bangalore,Vasanth Nagar,91.79,115.94,10.74,16.8,24.87,260.13
2025-01-03,07:00,Bangalore,Ulsoor (Halasuru),110.74,66.1,13.32,15.07,15.5,220.72
2025-01-03,07:00,Bangalore,Indiranagar,96.39,89.44,8.22,16.47,27.0,237.52
2025-01-03,07:00,Bangalore,Koramangala,142.38,65.9,11.96,17.88,20.32,258.44
2025-01-03,07:00,Bangalore,Malleshwaram,119.17,78.91,19.69,13.18,13.6,244.55
2025-01-03,07:00,Bangalore,Rajajinagar,90.55,67.57,10.96,9.05,15.05,193.19
2025-01-03,07:00,Bangalore,Yeshwanthpur,114.21,89.02,8.44,21.68,16.83,250.18
2025-01-03,07:00,Bangalore,Hebbal,129.99,68.1,15.79,23.24,24.65,261.77
2025-01-03,07:00,Bangalore,RT Nagar,123.22,109.86,9.34,16.2,11.1,269.72
2025-01-03,07:00,Bangalore,Sahakara Nagar,122.98,106.81,15.21,20.1,24.62,289.73
2025-01-03,07:00,Bangalore,Yelahanka,104.15,79.84,15.74,13.13,11.9,224.75
2025-01-03,07:00,Bangalore,Jakkur,139.8,77.74,18.24,11.48,18.06,265.31
2025-01-03,07:00,Bangalore,Manyata Tech Park/Nagawara,175.1,77.11,11.86,10.22,18.08,292.37
2025-01-03,07:00,Bangalore,Jayanagar,87.97,102.26,11.03,11.47,27.58,240.3
2025-01-03,07:00,Bangalore,JP Nagar,85.71,131.59,6.67,6.15,26.27,256.4
2025-01-03,07:00,Bangalore,Basavanagudi,113.61,62.4,15.77,24.56,20.69,237.04
2025-01-03,07:00,Bangalore,Banashankari,88.29,78.52,18.72,22.61,11.51,219.64
2025-01-03,07:00,Bangalore,BTM Layout,112.89,79.75,16.52,23.45,28.08,260.69
2025-01-03,07:00,Bangalore,HSR Layout,117.78,82.81,10.94,18.41,18.43,248.37
2025-01-03,07:00,Bangalore,Bannerghatta Road belt,90.77,66.52,17.46,10.2,21.17,206.12
2025-01-03,07:00,Bangalore,Arekere,82.8,108.9,18.19,17.9,23.03,250.82
2025-01-03,07:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),149.66,124.86,5.19,8.4,18.36,306.46
2025-01-03,07:00,Bangalore,KR Puram,90.27,66.46,14.21,21.0,28.14,220.07
2025-01-03,07:00,Bangalore,CV Raman Nagar,139.03,68.18,14.83,17.11,26.98,266.14
2025-01-03,07:00,Bangalore,Marathahalli,113.54,70.63,10.6,6.62,17.24,218.64
2025-01-03,07:00,Bangalore,Mahadevapura,104.18,100.31,10.3,24.57,21.82,261.17
2025-01-03,07:00,Bangalore,Whitefield,145.17,102.46,12.52,5.95,13.14,279.25
2025-01-03,07:00,Bangalore,Hoodi,117.65,89.73,11.99,15.67,25.58,260.61
2025-01-03,07:00,Bangalore,Kadugodi,110.79,71.54,15.52,21.71,25.89,245.44
2025-01-03,07:00,Bangalore,Varthur,91.08,57.81,14.44,22.15,12.98,198.45
2025-01-03,07:00,Bangalore,Bellandur,85.29,66.1,9.68,24.1,17.43,202.6
2025-01-03,07:00,Bangalore,Sarjapur Road corridor,128.61,80.37,19.48,23.74,23.13,275.34
2025-01-03,07:00,Bangalore,Vijayanagar,135.18,88.56,19.81,18.12,20.87,282.54
2025-01-03,07:00,Bangalore,Basaveshwaranagar,131.86,65.85,9.75,15.06,18.24,240.76
2025-01-03,07:00,Bangalore,Nagarbhavi,92.35,88.75,19.81,21.69,24.58,247.18
2025-01-03,07:00,Bangalore,Chandra Layout,113.15,66.27,19.36,7.48,11.69,217.95
2025-01-03,07:00,Bangalore,Magadi Road,142.94,56.95,11.81,24.08,29.38,265.16
2025-01-03,07:00,Bangalore,Peenya (industrial),198.13,74.44,14.88,7.47,10.34,305.25
2025-01-03,07:00,Bangalore,Electronic City (Phase 1 & 2),138.92,102.06,17.44,22.54,13.9,294.86
2025-01-03,07:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,156.53,70.36,10.88,18.04,24.52,280.32
2025-01-03,07:00,Bangalore,Devanahalli/Airport Road (KIAL),96.4,55.07,10.84,5.8,17.31,185.43
2025-01-03,07:00,Bangalore,Hoskote/Old Madras Road stretch,102.35,102.13,6.7,10.05,11.93,233.16
2025-01-03,07:00,Bangalore,Nelamangala/Tumkur Road belt,124.75,57.99,18.34,19.76,13.7,234.54
2025-01-03,08:00,Bangalore,MG Road,154.29,68.58,16.57,17.7,29.2,286.34
2025-01-03,08:00,Bangalore,Brigade Road,133.77,95.3,29.03,41.44,20.15,319.68
2025-01-03,08:00,Bangalore,Church Street,141.82,60.38,21.29,40.87,28.0,292.36
2025-01-03,08:00,Bangalore,Richmond Town,120.03,67.75,15.92,46.97,12.57,263.24
2025-01-03,08:00,Bangalore,Shivajinagar,173.62,65.37,38.4,37.35,24.47,339.21
2025-01-03,08:00,Bangalore,Vasanth Nagar,215.06,97.23,29.89,48.13,18.44,408.75
2025-01-03,08:00,Bangalore,Ulsoor (Halasuru),179.96,77.59,15.85,39.84,28.35,341.59
2025-01-03,08:00,Bangalore,Indiranagar,144.26,83.47,10.74,48.76,20.31,307.53
2025-01-03,08:00,Bangalore,Koramangala,170.55,83.51,32.29,23.39,12.82,322.56
2025-01-03,08:00,Bangalore,Malleshwaram,169.31,58.8,16.4,18.01,19.98,282.49
2025-01-03,08:00,Bangalore,Rajajinagar,159.06,74.49,25.47,31.3,16.3,306.62
2025-01-03,08:00,Bangalore,Yeshwanthpur,215.86,77.8,25.68,25.97,20.06,365.37
2025-01-03,08:00,Bangalore,Hebbal,129.2,76.58,24.21,25.85,13.53,269.36
2025-01-03,08:00,Bangalore,RT Nagar,144.4,101.97,32.57,23.69,10.12,312.76
2025-01-03,08:00,Bangalore,Sahakara Nagar,147.55,104.18,17.29,48.84,18.38,336.23
2025-01-03,08:00,Bangalore,Yelahanka,148.92,67.48,22.94,11.17,22.26,272.77
2025-01-03,08:00,Bangalore,Jakkur,184.5,64.58,25.41,23.66,23.65,321.8
2025-01-03,08:00,Bangalore,Manyata Tech Park/Nagawara,327.38,80.53,18.97,37.04,24.82,488.75
2025-01-03,08:00,Bangalore,Jayanagar,181.06,72.5,26.02,25.27,21.08,325.93
2025-01-03,08:00,Bangalore,JP Nagar,175.33,118.62,12.7,19.36,28.37,354.37
2025-01-03,08:00,Bangalore,Basavanagudi,207.86,93.74,37.85,32.58,16.67,388.7
2025-01-03,08:00,Bangalore,Banashankari,147.14,68.75,35.51,37.36,19.71,308.47
2025-01-03,08:00,Bangalore,BTM Layout,215.64,86.34,10.79,44.18,26.27,383.22
2025-01-03,08:00,Bangalore,HSR Layout,198.86,102.24,36.82,37.65,18.29,393.86
2025-01-03,08:00,Bangalore,Bannerghatta Road belt,185.98,86.16,11.88,46.36,10.73,341.11
2025-01-03,08:00,Bangalore,Arekere,175.53,62.73,27.06,37.88,26.91,330.11
2025-01-03,08:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),196.06,93.69,19.26,17.87,11.41,338.3
2025-01-03,08:00,Bangalore,KR Puram,193.61,69.79,10.14,41.87,29.56,344.97
2025-01-03,08:00,Bangalore,CV Raman Nagar,184.85,62.05,17.12,39.8,18.57,322.4
2025-01-03,08:00,Bangalore,Marathahalli,120.28,63.2,37.52,48.12,21.33,290.46
2025-01-03,08:00,Bangalore,Mahadevapura,125.45,98.47,25.64,11.34,10.01,270.91
2025-01-03,08:00,Bangalore,Whitefield,211.69,71.14,19.18,29.74,27.53,359.29
2025-01-03,08:00,Bangalore,Hoodi,128.61,97.74,27.22,49.06,20.18,322.81
2025-01-03,08:00,Bangalore,Kadugodi,134.7,91.4,19.68,48.58,28.86,323.23
2025-01-03,08:00,Bangalore,Varthur,195.53,80.74,15.44,47.02,11.86,350.59
2025-01-03,08:00,Bangalore,Bellandur,163.34,89.92,35.66,17.99,29.73,336.65
2025-01-03,08:00,Bangalore,Sarjapur Road corridor,125.73,65.53,13.76,49.43,15.85,270.3
2025-01-03,08:00,Bangalore,Vijayanagar,149.73,85.31,27.47,41.5,10.72,314.74
2025-01-03,08:00,Bangalore,Basaveshwaranagar,150.51,58.18,28.28,26.99,19.59,283.54
2025-01-03,08:00,Bangalore,Nagarbhavi,153.7,60.98,39.08,10.45,22.05,286.28
2025-01-03,08:00,Bangalore,Chandra Layout,184.59,100.31,27.49,30.59,16.08,359.05
2025-01-03,08:00,Bangalore,Magadi Road,165.29,87.92,24.66,37.82,12.53,328.21
2025-01-03,08:00,Bangalore,Peenya (industrial),249.22,63.54,28.92,25.42,14.57,381.68
2025-01-03,08:00,Bangalore,Electronic City (Phase 1 & 2),274.52,85.63,18.04,45.76,19.97,443.93
2025-01-03,08:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,194.63,74.38,10.58,22.94,11.15,313.69
2025-01-03,08:00,Bangalore,Devanahalli/Airport Road (KIAL),223.7,90.13,29.89,19.39,22.77,385.87
2025-01-03,08:00,Bangalore,Hoskote/Old Madras Road stretch,132.51,62.02,25.94,15.02,16.28,251.78
2025-01-03,08:00,Bangalore,Nelamangala/Tumkur Road belt,190.76,88.42,17.49,43.2,20.37,360.24
2025-01-03,09:00,Bangalore,MG Road,177.03,90.29,31.61,16.68,20.91,336.51
2025-01-03,09:00,Bangalore,Brigade Road,218.53,91.37,16.28,30.5,29.62,386.29
2025-01-03,09:00,Bangalore,Church Street,162.55,76.75,15.05,38.36,18.38,311.09
2025-01-03,09:00,Bangalore,Richmond Town,121.29,63.41,26.21,39.17,15.42,265.51
2025-01-03,09:00,Bangalore,Shivajinagar,148.26,62.01,17.22,29.72,29.65,286.86
2025-01-03,09:00,Bangalore,Vasanth Nagar,166.69,108.98,14.61,44.85,24.42,359.56
2025-01-03,09:00,Bangalore,Ulsoor (Halasuru),148.05,93.89,36.11,44.2,11.3,333.55
2025-01-03,09:00,Bangalore,Indiranagar,218.62,83.72,14.9,31.71,23.79,372.73
2025-01-03,09:00,Bangalore,Koramangala,168.58,75.6,20.01,16.75,12.57,293.52
2025-01-03,09:00,Bangalore,Malleshwaram,121.22,65.62,16.27,33.77,28.39,265.27
2025-01-03,09:00,Bangalore,Rajajinagar,182.24,58.87,16.33,29.48,23.55,310.48
2025-01-03,09:00,Bangalore,Yeshwanthpur,220.91,50.3,27.89,14.78,17.69,331.57
2025-01-03,09:00,Bangalore,Hebbal,150.16,97.29,29.33,41.85,15.08,333.71
2025-01-03,09:00,Bangalore,RT Nagar,182.71,81.23,28.88,26.88,21.7,341.39
2025-01-03,09:00,Bangalore,Sahakara Nagar,183.66,103.81,13.45,21.12,29.28,351.32
2025-01-03,09:00,Bangalore,Yelahanka,150.09,99.7,12.42,38.09,23.34,323.64
2025-01-03,09:00,Bangalore,Jakkur,136.55,77.02,29.13,47.8,15.55,306.05
2025-01-03,09:00,Bangalore,Manyata Tech Park/Nagawara,227.53,98.91,29.94,39.44,21.22,417.04
2025-01-03,09:00,Bangalore,Jayanagar,174.41,66.87,29.64,38.76,27.61,337.29
2025-01-03,09:00,Bangalore,JP Nagar,184.79,112.99,39.74,24.07,10.06,371.64
2025-01-03,09:00,Bangalore,Basavanagudi,125.94,73.26,34.73,27.6,23.19,284.71
2025-01-03,09:00,Bangalore,Banashankari,204.02,96.03,15.1,24.13,19.56,358.84
2025-01-03,09:00,Bangalore,BTM Layout,123.53,85.63,25.09,14.95,29.96,279.17
2025-01-03,09:00,Bangalore,HSR Layout,187.43,109.49,27.84,39.95,23.33,388.05
2025-01-03,09:00,Bangalore,Bannerghatta Road belt,190.42,85.64,39.19,48.22,29.93,393.39
2025-01-03,09:00,Bangalore,Arekere,214.36,86.39,24.16,17.43,19.47,361.8
2025-01-03,09:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),223.03,71.48,14.81,43.84,24.93,378.09
2025-01-03,09:00,Bangalore,KR Puram,124.31,86.37,37.06,34.28,23.82,305.83
2025-01-03,09:00,Bangalore,CV Raman Nagar,224.41,64.28,38.31,27.67,14.52,369.19
2025-01-03,09:00,Bangalore,Marathahalli,167.19,66.08,37.72,28.82,27.4,327.21
2025-01-03,09:00,Bangalore,Mahadevapura,122.93,60.25,19.0,24.29,29.0,255.46
2025-01-03,09:00,Bangalore,Whitefield,212.91,51.28,31.95,43.32,17.53,356.99
2025-01-03,09:00,Bangalore,Hoodi,177.9,57.97,35.49,38.91,27.65,337.92
2025-01-03,09:00,Bangalore,Kadugodi,204.48,79.36,35.22,28.48,25.34,372.87
2025-01-03,09:00,Bangalore,Varthur,199.71,95.08,23.5,45.11,29.99,393.39
2025-01-03,09:00,Bangalore,Bellandur,126.8,94.96,23.19,26.21,23.5,294.65
2025-01-03,09:00,Bangalore,Sarjapur Road corridor,162.92,88.04,18.58,14.2,12.03,295.77
2025-01-03,09:00,Bangalore,Vijayanagar,166.55,60.02,36.03,33.29,26.73,322.62
2025-01-03,09:00,Bangalore,Basaveshwaranagar,140.25,93.45,26.49,24.95,24.74,309.87
2025-01-03,09:00,Bangalore,Nagarbhavi,173.96,63.86,36.6,43.94,11.79,330.15
2025-01-03,09:00,Bangalore,Chandra Layout,206.48,80.55,29.72,45.29,18.41,380.45
2025-01-03,09:00,Bangalore,Magadi Road,141.94,60.24,18.11,44.02,23.76,288.07
2025-01-03,09:00,Bangalore,Peenya (industrial),204.2,88.01,27.66,43.4,14.54,377.8
2025-01-03,09:00,Bangalore,Electronic City (Phase 1 & 2),217.87,76.35,18.16,47.47,28.7,388.55
2025-01-03,09:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,240.63,85.71,29.49,25.5,20.32,401.64
2025-01-03,09:00,Bangalore,Devanahalli/Airport Road (KIAL),130.86,92.57,35.91,18.85,15.79,293.98
2025-01-03,09:00,Bangalore,Hoskote/Old Madras Road stretch,197.38,53.98,25.07,45.24,15.97,337.64
2025-01-03,09:00,Bangalore,Nelamangala/Tumkur Road belt,146.14,56.38,25.88,18.19,20.41,266.99
2025-01-03,10:00,Bangalore,MG Road,153.3,61.65,31.59,35.52,22.89,304.96
2025-01-03,10:00,Bangalore,Brigade Road,170.6,51.71,29.08,39.27,26.45,317.11
2025-01-03,10:00,Bangalore,Church Street,199.56,82.47,21.0,35.9,25.27,364.21
2025-01-03,10:00,Bangalore,Richmond Town,144.03,52.85,25.67,36.07,21.81,280.43
2025-01-03,10:00,Bangalore,Shivajinagar,211.85,84.17,14.02,38.05,17.9,366.0
2025-01-03,10:00,Bangalore,Vasanth Nagar,214.78,79.77,23.02,26.98,28.79,373.35
2025-01-03,10:00,Bangalore,Ulsoor (Halasuru),162.93,51.37,32.14,20.7,15.23,282.37
2025-01-03,10:00,Bangalore,Indiranagar,172.94,97.11,21.53,17.13,18.16,326.86
2025-01-03,10:00,Bangalore,Koramangala,124.81,83.99,17.63,49.49,13.26,289.17
2025-01-03,10:00,Bangalore,Malleshwaram,145.89,58.46,13.12,32.59,11.82,261.88
2025-01-03,10:00,Bangalore,Rajajinagar,224.49,50.17,28.08,48.26,22.81,373.81
2025-01-03,10:00,Bangalore,Yeshwanthpur,179.87,95.62,25.0,37.68,13.33,351.5
2025-01-03,10:00,Bangalore,Hebbal,222.47,73.3,25.27,46.58,16.48,384.1
2025-01-03,10:00,Bangalore,RT Nagar,171.7,111.0,18.67,25.49,14.66,341.52
2025-01-03,10:00,Bangalore,Sahakara Nagar,148.35,68.36,34.93,16.4,23.06,291.09
2025-01-03,10:00,Bangalore,Yelahanka,132.75,75.37,33.13,25.74,24.89,291.88
2025-01-03,10:00,Bangalore,Jakkur,172.89,80.89,35.24,10.47,27.89,327.38
2025-01-03,10:00,Bangalore,Manyata Tech Park/Nagawara,310.36,65.16,38.64,21.35,28.71,464.22
2025-01-03,10:00,Bangalore,Jayanagar,144.51,93.38,30.73,40.64,24.45,333.71
2025-01-03,10:00,Bangalore,JP Nagar,191.83,88.64,25.29,27.79,28.31,361.85
2025-01-03,10:00,Bangalore,Basavanagudi,176.04,77.18,14.73,26.35,20.89,315.2
2025-01-03,10:00,Bangalore,Banashankari,184.61,90.79,28.28,11.95,26.17,341.81
2025-01-03,10:00,Bangalore,BTM Layout,184.34,73.31,35.9,43.02,28.04,364.6
